CODE,NAME
87309,с. Яковица
87312,с. Яково
87326,с. Яковци
87338,гр. Якоруда
87343,с. Ялботина
87360,с. Ялово
87374,гр. Ямбол
87388,с. Ямино
87391,с. Ямна
87401,с. Яна
87415,с. Янино
87429,с. Янково
87432,с. Янковци
87446,с. Яново
87453,с. Янтра
87463,с. Янтра
87477,с. Яньовец
87480,с. Ярджиловци
87494,с. Яребица
87504,с. Яребица
87518,с. Яребична
87521,с. Яребично
87535,с. Яребковица
87549,с. Ярловица
87552,с. Ярлово
87566,с. Ярловци
87579,с. Ярославци
87583,с. Ясен
87597,с. Ясен
87607,с. Ясените
87610,с. Ясенково
87624,с. Ясеновец
87638,с. Ясеново
87641,с. Ясеново
87655,с. Ясна поляна
87669,с. Ясно поле
87672,с. Ястреб
87686,с. Ястребино
87694,с. Ястребна
87700,с. Ястребово
87713,с. Ястребово
87727,с. Яхиново
87802,с. Попови ливади
87816,с. Свети Спас
87825,с. Свети Константин
